,boat_id,Country,boat_type,year,Boat_Make,model,model_type,length_overall,yield_length,beam,draft,height,hull,engine,hp,weight,fuel_type,boat_image,active
22656,242127,USA,Power,2000,Sea Ray Boats,210 DUAL CONSOLE ,OUTBD,22,,8.5,,,FG,1,200.0,3200,Gasoline,,
22657,242210,USA,Power,1999,Sea Ray Boats,210 DUAL CONSOLE ,OUTBD,21,,8.5,,,FG,1,150.0,3200,Gasoline,,
22658,242293,USA,Power,1998,Sea Ray Boats,210 DUAL CONSOLE ,OUTBD,22,,8.5,,,FG,1,150.0,3200,Gasoline,,
22659,244755,USA,Power,2000,Sea Ray Boats,210 DUAL CONSOLE ,OUTBD,22,,8.5,,,FG,1,200.0,3200,Gasoline,,
22660,244838,USA,Power,1999,Sea Ray Boats,210 DUAL CONSOLE ,OUTBD,21,,8.5,,,FG,1,150.0,3200,Gasoline,,
22661,244921,USA,Power,1998,Sea Ray Boats,210 DUAL CONSOLE ,OUTBD,22,,8.5,,,FG,1,150.0,3200,Gasoline,,
22662,509178,USA,Power,2000,Sea Ray Boats,210 DUAL CONSOLE ,OUTBD,22,,8.5,,,FG,1,200.0,3200,Gasoline,,
22663,509261,USA,Power,1999,Sea Ray Boats,210 DUAL CONSOLE ,OUTBD,21,,8.5,,,FG,1,150.0,3200,Gasoline,,
22664,509344,USA,Power,1998,Sea Ray Boats,210 DUAL CONSOLE ,OUTBD,22,,8.5,,,FG,1,150.0,3200,Gasoline,,
22665,511806,USA,Power,2000,Sea Ray Boats,210 DUAL CONSOLE ,OUTBD,22,,8.5,,,FG,1,200.0,3200,Gasoline,,
22666,511889,USA,Power,1999,Sea Ray Boats,210 DUAL CONSOLE ,OUTBD,21,,8.5,,,FG,1,150.0,3200,Gasoline,,
22667,511972,USA,Power,1998,Sea Ray Boats,210 DUAL CONSOLE ,OUTBD,22,,8.5,,,FG,1,150.0,3200,Gasoline,,
22668,243077,USA,Power,1987,Sea Ray Boats,210 MONACO CUDDY CABIN,STERN,20,,8.0,,,FG,1,260.0,3440,Gasoline,,
22669,245705,USA,Power,1987,Sea Ray Boats,210 MONACO CUDDY CABIN,STERN,20,,8.0,,,FG,1,260.0,3440,Gasoline,,
22670,510128,USA,Power,1987,Sea Ray Boats,210 MONACO CUDDY CABIN,STERN,20,,8.0,,,FG,1,260.0,3440,Gasoline,,
22671,512756,USA,Power,1987,Sea Ray Boats,210 MONACO CUDDY CABIN,STERN,20,,8.0,,,FG,1,260.0,3440,Gasoline,,
22672,241486,USA,Power,2010,Sea Ray Boats,210 SELECT ,STERN,21,,8.5,,,FG,1,260.0,4080,Gasoline,,
22673,241543,USA,Power,2009,Sea Ray Boats,210 SELECT ,STERN,21,,8.5,,,FG,1,260.0,4080,Gasoline,,
22674,241603,USA,Power,2008,Sea Ray Boats,210 SELECT ,STERN,21,,8.5,,,FG,1,260.0,4080,Gasoline,,
22675,241665,USA,Power,2007,Sea Ray Boats,210 SELECT ,STERN,21,,8.5,,,FG,1,260.0,3694,Gasoline,,
22676,244114,USA,Power,2010,Sea Ray Boats,210 SELECT ,STERN,21,,8.5,,,FG,1,260.0,4080,Gasoline,,
22677,244171,USA,Power,2009,Sea Ray Boats,210 SELECT ,STERN,21,,8.5,,,FG,1,260.0,4080,Gasoline,,
22678,244231,USA,Power,2008,Sea Ray Boats,210 SELECT ,STERN,21,,8.5,,,FG,1,260.0,4080,Gasoline,,
22679,244293,USA,Power,2007,Sea Ray Boats,210 SELECT ,STERN,21,,8.5,,,FG,1,260.0,3694,Gasoline,,
22680,508537,USA,Power,2010,Sea Ray Boats,210 SELECT ,STERN,21,,8.5,,,FG,1,260.0,4080,Gasoline,,
22681,508594,USA,Power,2009,Sea Ray Boats,210 SELECT ,STERN,21,,8.5,,,FG,1,260.0,4080,Gasoline,,
22682,508654,USA,Power,2008,Sea Ray Boats,210 SELECT ,STERN,21,,8.5,,,FG,1,260.0,4080,Gasoline,,
22683,508716,USA,Power,2007,Sea Ray Boats,210 SELECT ,STERN,21,,8.5,,,FG,1,260.0,3694,Gasoline,,
22684,511165,USA,Power,2010,Sea Ray Boats,210 SELECT ,STERN,21,,8.5,,,FG,1,260.0,4080,Gasoline,,
22685,511222,USA,Power,2009,Sea Ray Boats,210 SELECT ,STERN,21,,8.5,,,FG,1,260.0,4080,Gasoline,,
22686,511282,USA,Power,2008,Sea Ray Boats,210 SELECT ,STERN,21,,8.5,,,FG,1,260.0,4080,Gasoline,,
22687,511344,USA,Power,2007,Sea Ray Boats,210 SELECT ,STERN,21,,8.5,,,FG,1,260.0,3694,Gasoline,,
22688,241485,USA,Power,2010,Sea Ray Boats,210 SELECT FISSION ,STERN,21,,8.5,,,FG,1,300.0,4080,Gasoline,,
22689,241542,USA,Power,2009,Sea Ray Boats,210 SELECT FISSION ,STERN,21,,8.5,,,FG,1,300.0,4080,Gasoline,,
22690,241602,USA,Power,2008,Sea Ray Boats,210 SELECT FISSION ,STERN,21,,8.5,,,FG,1,260.0,4080,Gasoline,,
22691,244113,USA,Power,2010,Sea Ray Boats,210 SELECT FISSION ,STERN,21,,8.5,,,FG,1,300.0,4080,Gasoline,,
22692,244170,USA,Power,2009,Sea Ray Boats,210 SELECT FISSION ,STERN,21,,8.5,,,FG,1,300.0,4080,Gasoline,,
22693,244230,USA,Power,2008,Sea Ray Boats,210 SELECT FISSION ,STERN,21,,8.5,,,FG,1,260.0,4080,Gasoline,,
22694,508536,USA,Power,2010,Sea Ray Boats,210 SELECT FISSION ,STERN,21,,8.5,,,FG,1,300.0,4080,Gasoline,,
22695,508593,USA,Power,2009,Sea Ray Boats,210 SELECT FISSION ,STERN,21,,8.5,,,FG,1,300.0,4080,Gasoline,,
22696,508653,USA,Power,2008,Sea Ray Boats,210 SELECT FISSION ,STERN,21,,8.5,,,FG,1,260.0,4080,Gasoline,,
22697,511164,USA,Power,2010,Sea Ray Boats,210 SELECT FISSION ,STERN,21,,8.5,,,FG,1,300.0,4080,Gasoline,,
22698,511221,USA,Power,2009,Sea Ray Boats,210 SELECT FISSION ,STERN,21,,8.5,,,FG,1,300.0,4080,Gasoline,,
22699,511281,USA,Power,2008,Sea Ray Boats,210 SELECT FISSION ,STERN,21,,8.5,,,FG,1,260.0,4080,Gasoline,,
22700,241259,USA,Power,2015,Sea Ray Boats,210 SLX,STERN,21,,8.25,,,FG,1,220.0,3642,Gasoline,,
22701,241310,USA,Power,2014,Sea Ray Boats,210 SLX,STERN,21,,8.25,,,FG,1,220.0,3642,Gasoline,,
22702,243887,USA,Power,2015,Sea Ray Boats,210 SLX,STERN,21,,8.25,,,FG,1,220.0,3642,Gasoline,,
22703,243938,USA,Power,2014,Sea Ray Boats,210 SLX,STERN,21,,8.25,,,FG,1,220.0,3642,Gasoline,,
22704,508310,USA,Power,2015,Sea Ray Boats,210 SLX,STERN,21,,8.25,,,FG,1,220.0,3642,Gasoline,,
22705,508361,USA,Power,2014,Sea Ray Boats,210 SLX,STERN,21,,8.25,,,FG,1,220.0,3642,Gasoline,,
22706,510938,USA,Power,2015,Sea Ray Boats,210 SLX,STERN,21,,8.25,,,FG,1,220.0,3642,Gasoline,,
22707,510989,USA,Power,2014,Sea Ray Boats,210 SLX,STERN,21,,8.25,,,FG,1,220.0,3642,Gasoline,,
22708,241357,USA,Power,2013,Sea Ray Boats,210 SLX ,STERN,21,,8.25,,,FG,1,220.0,3642,Gasoline,,
22709,241397,USA,Power,2012,Sea Ray Boats,210 SLX ,STERN,21,,8.25,,,FG,1,260.0,3642,Gasoline,,
22710,241439,USA,Power,2011,Sea Ray Boats,210 SLX ,STERN,21,,8.5,,,FG,1,260.0,4080,Gasoline,,
22711,243985,USA,Power,2013,Sea Ray Boats,210 SLX ,STERN,21,,8.25,,,FG,1,220.0,3642,Gasoline,,
22712,244025,USA,Power,2012,Sea Ray Boats,210 SLX ,STERN,21,,8.25,,,FG,1,260.0,3642,Gasoline,,
22713,244067,USA,Power,2011,Sea Ray Boats,210 SLX ,STERN,21,,8.5,,,FG,1,260.0,4080,Gasoline,,
22714,508408,USA,Power,2013,Sea Ray Boats,210 SLX ,STERN,21,,8.25,,,FG,1,220.0,3642,Gasoline,,
22715,508448,USA,Power,2012,Sea Ray Boats,210 SLX ,STERN,21,,8.25,,,FG,1,260.0,3642,Gasoline,,
22716,508490,USA,Power,2011,Sea Ray Boats,210 SLX ,STERN,21,,8.5,,,FG,1,260.0,4080,Gasoline,,
22717,511036,USA,Power,2013,Sea Ray Boats,210 SLX ,STERN,21,,8.25,,,FG,1,220.0,3642,Gasoline,,
22718,511076,USA,Power,2012,Sea Ray Boats,210 SLX ,STERN,21,,8.25,,,FG,1,260.0,3642,Gasoline,,
22719,511118,USA,Power,2011,Sea Ray Boats,210 SLX ,STERN,21,,8.5,,,FG,1,260.0,4080,Gasoline,,
22720,241643,USA,Power,2008,Sea Ray Boats,210 SUNDECK,STERN,22,,8.5,,,FG,1,260.0,4776,Gasoline,,
22721,242348,USA,Power,1998,Sea Ray Boats,210 SUNDECK,STERN,21,,8.5,,,FG,1,250.0,3500,Gasoline,,
22722,244271,USA,Power,2008,Sea Ray Boats,210 SUNDECK,STERN,22,,8.5,,,FG,1,260.0,4776,Gasoline,,
22723,244976,USA,Power,1998,Sea Ray Boats,210 SUNDECK,STERN,21,,8.5,,,FG,1,250.0,3500,Gasoline,,
22724,508694,USA,Power,2008,Sea Ray Boats,210 SUNDECK,STERN,22,,8.5,,,FG,1,260.0,4776,Gasoline,,
22725,509399,USA,Power,1998,Sea Ray Boats,210 SUNDECK,STERN,21,,8.5,,,FG,1,250.0,3500,Gasoline,,
22726,511322,USA,Power,2008,Sea Ray Boats,210 SUNDECK,STERN,22,,8.5,,,FG,1,260.0,4776,Gasoline,,
22727,512027,USA,Power,1998,Sea Ray Boats,210 SUNDECK,STERN,21,,8.5,,,FG,1,250.0,3500,Gasoline,,
22728,241588,USA,Power,2009,Sea Ray Boats,210 SUNDECK ,STERN,22,,8.333333332999999,,,FG,1,260.0,4776,Gasoline,,
22729,242015,USA,Power,2002,Sea Ray Boats,210 SUNDECK ,STERN,23,,8.5,,,FG,1,260.0,3500,Gasoline,,
22730,242097,USA,Power,2001,Sea Ray Boats,210 SUNDECK ,STERN,21,,8.5,,,FG,1,220.0,3500,Gasoline,,
22731,242179,USA,Power,2000,Sea Ray Boats,210 SUNDECK ,STERN,21,,8.5,,,FG,1,220.0,3500,Gasoline,,
22732,242269,USA,Power,1999,Sea Ray Boats,210 SUNDECK ,STERN,21,,8.5,,,FG,1,250.0,3500,Gasoline,,
22733,244216,USA,Power,2009,Sea Ray Boats,210 SUNDECK ,STERN,22,,8.333333332999999,,,FG,1,260.0,4776,Gasoline,,
22734,244643,USA,Power,2002,Sea Ray Boats,210 SUNDECK ,STERN,23,,8.5,,,FG,1,260.0,3500,Gasoline,,
22735,244725,USA,Power,2001,Sea Ray Boats,210 SUNDECK ,STERN,21,,8.5,,,FG,1,220.0,3500,Gasoline,,
22736,244807,USA,Power,2000,Sea Ray Boats,210 SUNDECK ,STERN,21,,8.5,,,FG,1,220.0,3500,Gasoline,,
22737,244897,USA,Power,1999,Sea Ray Boats,210 SUNDECK ,STERN,21,,8.5,,,FG,1,250.0,3500,Gasoline,,
22738,508639,USA,Power,2009,Sea Ray Boats,210 SUNDECK ,STERN,22,,8.333333332999999,,,FG,1,260.0,4776,Gasoline,,
22739,509066,USA,Power,2002,Sea Ray Boats,210 SUNDECK ,STERN,23,,8.5,,,FG,1,260.0,3500,Gasoline,,
22740,509148,USA,Power,2001,Sea Ray Boats,210 SUNDECK ,STERN,21,,8.5,,,FG,1,220.0,3500,Gasoline,,
22741,509230,USA,Power,2000,Sea Ray Boats,210 SUNDECK ,STERN,21,,8.5,,,FG,1,220.0,3500,Gasoline,,
22742,509320,USA,Power,1999,Sea Ray Boats,210 SUNDECK ,STERN,21,,8.5,,,FG,1,250.0,3500,Gasoline,,
22743,511267,USA,Power,2009,Sea Ray Boats,210 SUNDECK ,STERN,22,,8.333333332999999,,,FG,1,260.0,4776,Gasoline,,
22744,511694,USA,Power,2002,Sea Ray Boats,210 SUNDECK ,STERN,23,,8.5,,,FG,1,260.0,3500,Gasoline,,
22745,511776,USA,Power,2001,Sea Ray Boats,210 SUNDECK ,STERN,21,,8.5,,,FG,1,220.0,3500,Gasoline,,
22746,511858,USA,Power,2000,Sea Ray Boats,210 SUNDECK ,STERN,21,,8.5,,,FG,1,220.0,3500,Gasoline,,
22747,511948,USA,Power,1999,Sea Ray Boats,210 SUNDECK ,STERN,21,,8.5,,,FG,1,250.0,3500,Gasoline,,
22748,242052,USA,Power,2001,Sea Ray Boats,215 EXPRESS CRUISER,STERN,22,,8.5,,,FG,1,150.0,3800,Diesel,,
22749,242053,USA,Power,2001,Sea Ray Boats,215 EXPRESS CRUISER,STERN,22,,8.5,,,FG,1,220.0,3800,Gasoline,,
22750,242130,USA,Power,2000,Sea Ray Boats,215 EXPRESS CRUISER,STERN,22,,8.5,,,FG,1,150.0,3800,Diesel,,
22751,242131,USA,Power,2000,Sea Ray Boats,215 EXPRESS CRUISER,STERN,22,,8.5,,,FG,1,220.0,3800,Gasoline,,
22752,242295,USA,Power,1998,Sea Ray Boats,215 EXPRESS CRUISER,STERN,22,,8.5,,,FG,1,220.0,3800,Gasoline,,
22753,242376,USA,Power,1997,Sea Ray Boats,215 EXPRESS CRUISER,STERN,22,,8.5,,,FG,1,210.0,3800,Gasoline,,
22754,242451,USA,Power,1996,Sea Ray Boats,215 EXPRESS CRUISER,STERN,22,,8.5,,,FG,1,180.0,3800,Gasoline,,
22755,244680,USA,Power,2001,Sea Ray Boats,215 EXPRESS CRUISER,STERN,22,,8.5,,,FG,1,150.0,3800,Diesel,,
22756,244681,USA,Power,2001,Sea Ray Boats,215 EXPRESS CRUISER,STERN,22,,8.5,,,FG,1,220.0,3800,Gasoline,,
22757,244758,USA,Power,2000,Sea Ray Boats,215 EXPRESS CRUISER,STERN,22,,8.5,,,FG,1,150.0,3800,Diesel,,
22758,244759,USA,Power,2000,Sea Ray Boats,215 EXPRESS CRUISER,STERN,22,,8.5,,,FG,1,220.0,3800,Gasoline,,
22759,244923,USA,Power,1998,Sea Ray Boats,215 EXPRESS CRUISER,STERN,22,,8.5,,,FG,1,220.0,3800,Gasoline,,
22760,245004,USA,Power,1997,Sea Ray Boats,215 EXPRESS CRUISER,STERN,22,,8.5,,,FG,1,210.0,3800,Gasoline,,
22761,245079,USA,Power,1996,Sea Ray Boats,215 EXPRESS CRUISER,STERN,22,,8.5,,,FG,1,180.0,3800,Gasoline,,
22762,509103,USA,Power,2001,Sea Ray Boats,215 EXPRESS CRUISER,STERN,22,,8.5,,,FG,1,150.0,3800,Diesel,,
22763,509104,USA,Power,2001,Sea Ray Boats,215 EXPRESS CRUISER,STERN,22,,8.5,,,FG,1,220.0,3800,Gasoline,,
22764,509181,USA,Power,2000,Sea Ray Boats,215 EXPRESS CRUISER,STERN,22,,8.5,,,FG,1,150.0,3800,Diesel,,
22765,509182,USA,Power,2000,Sea Ray Boats,215 EXPRESS CRUISER,STERN,22,,8.5,,,FG,1,220.0,3800,Gasoline,,
22766,509346,USA,Power,1998,Sea Ray Boats,215 EXPRESS CRUISER,STERN,22,,8.5,,,FG,1,220.0,3800,Gasoline,,
22767,509427,USA,Power,1997,Sea Ray Boats,215 EXPRESS CRUISER,STERN,22,,8.5,,,FG,1,210.0,3800,Gasoline,,
22768,509502,USA,Power,1996,Sea Ray Boats,215 EXPRESS CRUISER,STERN,22,,8.5,,,FG,1,180.0,3800,Gasoline,,
22769,511731,USA,Power,2001,Sea Ray Boats,215 EXPRESS CRUISER,STERN,22,,8.5,,,FG,1,150.0,3800,Diesel,,
22770,511732,USA,Power,2001,Sea Ray Boats,215 EXPRESS CRUISER,STERN,22,,8.5,,,FG,1,220.0,3800,Gasoline,,
22771,511809,USA,Power,2000,Sea Ray Boats,215 EXPRESS CRUISER,STERN,22,,8.5,,,FG,1,150.0,3800,Diesel,,
22772,511810,USA,Power,2000,Sea Ray Boats,215 EXPRESS CRUISER,STERN,22,,8.5,,,FG,1,220.0,3800,Gasoline,,
22773,511974,USA,Power,1998,Sea Ray Boats,215 EXPRESS CRUISER,STERN,22,,8.5,,,FG,1,220.0,3800,Gasoline,,
22774,512055,USA,Power,1997,Sea Ray Boats,215 EXPRESS CRUISER,STERN,22,,8.5,,,FG,1,210.0,3800,Gasoline,,
22775,512130,USA,Power,1996,Sea Ray Boats,215 EXPRESS CRUISER,STERN,22,,8.5,,,FG,1,180.0,3800,Gasoline,,
22776,242212,USA,Power,1999,Sea Ray Boats,215 EXPRESS CRUISER ,STERN,21,,8.5,,,FG,1,220.0,3800,Gasoline,,
22777,244840,USA,Power,1999,Sea Ray Boats,215 EXPRESS CRUISER ,STERN,21,,8.5,,,FG,1,220.0,3800,Gasoline,,
22778,509263,USA,Power,1999,Sea Ray Boats,215 EXPRESS CRUISER ,STERN,21,,8.5,,,FG,1,220.0,3800,Gasoline,,
22779,511891,USA,Power,1999,Sea Ray Boats,215 EXPRESS CRUISER ,STERN,21,,8.5,,,FG,1,220.0,3800,Gasoline,,
22780,241649,USA,Power,2008,Sea Ray Boats,215 WEEKENDER,STERN,22,,8.5,,,FG,1,220.0,4600,Gasoline,,
22781,241711,USA,Power,2007,Sea Ray Boats,215 WEEKENDER,STERN,22,,8.5,,,FG,1,220.0,4770,Gasoline,,
22782,241712,USA,Power,2007,Sea Ray Boats,215 WEEKENDER,STERN,22,,8.5,,,FG,1,157.0,4770,Diesel,,
22783,241773,USA,Power,2006,Sea Ray Boats,215 WEEKENDER,STERN,22,,8.5,,,FG,1,157.0,4770,Diesel,,
22784,241774,USA,Power,2006,Sea Ray Boats,215 WEEKENDER,STERN,22,,8.5,,,FG,1,220.0,4770,Gasoline,,
22785,241829,USA,Power,2005,Sea Ray Boats,215 WEEKENDER,STERN,22,,8.5,,,FG,1,157.0,4770,Diesel,,
22786,241830,USA,Power,2005,Sea Ray Boats,215 WEEKENDER,STERN,22,,8.5,,,FG,1,220.0,4770,Gasoline,,
22787,241886,USA,Power,2004,Sea Ray Boats,215 WEEKENDER,STERN,22,,8.5,,,FG,1,220.0,4770,Gasoline,,
22788,241887,USA,Power,2004,Sea Ray Boats,215 WEEKENDER,STERN,22,,8.5,,,FG,1,157.0,4770,Diesel,,
22789,244277,USA,Power,2008,Sea Ray Boats,215 WEEKENDER,STERN,22,,8.5,,,FG,1,220.0,4600,Gasoline,,
22790,244339,USA,Power,2007,Sea Ray Boats,215 WEEKENDER,STERN,22,,8.5,,,FG,1,220.0,4770,Gasoline,,
22791,244340,USA,Power,2007,Sea Ray Boats,215 WEEKENDER,STERN,22,,8.5,,,FG,1,157.0,4770,Diesel,,
22792,244401,USA,Power,2006,Sea Ray Boats,215 WEEKENDER,STERN,22,,8.5,,,FG,1,157.0,4770,Diesel,,
22793,244402,USA,Power,2006,Sea Ray Boats,215 WEEKENDER,STERN,22,,8.5,,,FG,1,220.0,4770,Gasoline,,
22794,244457,USA,Power,2005,Sea Ray Boats,215 WEEKENDER,STERN,22,,8.5,,,FG,1,157.0,4770,Diesel,,
22795,244458,USA,Power,2005,Sea Ray Boats,215 WEEKENDER,STERN,22,,8.5,,,FG,1,220.0,4770,Gasoline,,
22796,244514,USA,Power,2004,Sea Ray Boats,215 WEEKENDER,STERN,22,,8.5,,,FG,1,220.0,4770,Gasoline,,
22797,244515,USA,Power,2004,Sea Ray Boats,215 WEEKENDER,STERN,22,,8.5,,,FG,1,157.0,4770,Diesel,,
22798,508700,USA,Power,2008,Sea Ray Boats,215 WEEKENDER,STERN,22,,8.5,,,FG,1,220.0,4600,Gasoline,,
22799,508762,USA,Power,2007,Sea Ray Boats,215 WEEKENDER,STERN,22,,8.5,,,FG,1,220.0,4770,Gasoline,,
22800,508763,USA,Power,2007,Sea Ray Boats,215 WEEKENDER,STERN,22,,8.5,,,FG,1,157.0,4770,Diesel,,
22801,508824,USA,Power,2006,Sea Ray Boats,215 WEEKENDER,STERN,22,,8.5,,,FG,1,157.0,4770,Diesel,,
22802,508825,USA,Power,2006,Sea Ray Boats,215 WEEKENDER,STERN,22,,8.5,,,FG,1,220.0,4770,Gasoline,,
22803,508880,USA,Power,2005,Sea Ray Boats,215 WEEKENDER,STERN,22,,8.5,,,FG,1,157.0,4770,Diesel,,
22804,508881,USA,Power,2005,Sea Ray Boats,215 WEEKENDER,STERN,22,,8.5,,,FG,1,220.0,4770,Gasoline,,
22805,508937,USA,Power,2004,Sea Ray Boats,215 WEEKENDER,STERN,22,,8.5,,,FG,1,220.0,4770,Gasoline,,
22806,508938,USA,Power,2004,Sea Ray Boats,215 WEEKENDER,STERN,22,,8.5,,,FG,1,157.0,4770,Diesel,,
22807,511328,USA,Power,2008,Sea Ray Boats,215 WEEKENDER,STERN,22,,8.5,,,FG,1,220.0,4600,Gasoline,,
22808,511390,USA,Power,2007,Sea Ray Boats,215 WEEKENDER,STERN,22,,8.5,,,FG,1,220.0,4770,Gasoline,,
22809,511391,USA,Power,2007,Sea Ray Boats,215 WEEKENDER,STERN,22,,8.5,,,FG,1,157.0,4770,Diesel,,
22810,511452,USA,Power,2006,Sea Ray Boats,215 WEEKENDER,STERN,22,,8.5,,,FG,1,157.0,4770,Diesel,,
22811,511453,USA,Power,2006,Sea Ray Boats,215 WEEKENDER,STERN,22,,8.5,,,FG,1,220.0,4770,Gasoline,,
22812,511508,USA,Power,2005,Sea Ray Boats,215 WEEKENDER,STERN,22,,8.5,,,FG,1,157.0,4770,Diesel,,
22813,511509,USA,Power,2005,Sea Ray Boats,215 WEEKENDER,STERN,22,,8.5,,,FG,1,220.0,4770,Gasoline,,
22814,511565,USA,Power,2004,Sea Ray Boats,215 WEEKENDER,STERN,22,,8.5,,,FG,1,220.0,4770,Gasoline,,
22815,511566,USA,Power,2004,Sea Ray Boats,215 WEEKENDER,STERN,22,,8.5,,,FG,1,157.0,4770,Diesel,,
22816,242502,USA,Power,1995,Sea Ray Boats,220 BOW RIDER,STERN,22,,8.5,,,FG,1,205.0,3700,Gasoline,,
22817,242558,USA,Power,1994,Sea Ray Boats,220 BOW RIDER,STERN,22,,8.166666667000001,,,FG,1,205.0,3700,Gasoline,,
22818,242650,USA,Power,1993,Sea Ray Boats,220 BOW RIDER,STERN,21,,8.0,,,FG,1,205.0,3150,Gasoline,,
22819,242742,USA,Power,1992,Sea Ray Boats,220 BOW RIDER,STERN,22,,8.0,,,FG,1,205.0,3050,Gasoline,,
22820,245130,USA,Power,1995,Sea Ray Boats,220 BOW RIDER,STERN,22,,8.5,,,FG,1,205.0,3700,Gasoline,,
22821,245186,USA,Power,1994,Sea Ray Boats,220 BOW RIDER,STERN,22,,8.166666667000001,,,FG,1,205.0,3700,Gasoline,,
22822,245278,USA,Power,1993,Sea Ray Boats,220 BOW RIDER,STERN,21,,8.0,,,FG,1,205.0,3150,Gasoline,,
22823,245370,USA,Power,1992,Sea Ray Boats,220 BOW RIDER,STERN,22,,8.0,,,FG,1,205.0,3050,Gasoline,,
22824,509553,USA,Power,1995,Sea Ray Boats,220 BOW RIDER,STERN,22,,8.5,,,FG,1,205.0,3700,Gasoline,,
22825,509609,USA,Power,1994,Sea Ray Boats,220 BOW RIDER,STERN,22,,8.166666667000001,,,FG,1,205.0,3700,Gasoline,,
22826,509701,USA,Power,1993,Sea Ray Boats,220 BOW RIDER,STERN,21,,8.0,,,FG,1,205.0,3150,Gasoline,,
22827,509793,USA,Power,1992,Sea Ray Boats,220 BOW RIDER,STERN,22,,8.0,,,FG,1,205.0,3050,Gasoline,,
22828,512181,USA,Power,1995,Sea Ray Boats,220 BOW RIDER,STERN,22,,8.5,,,FG,1,205.0,3700,Gasoline,,
22829,512237,USA,Power,1994,Sea Ray Boats,220 BOW RIDER,STERN,22,,8.166666667000001,,,FG,1,205.0,3700,Gasoline,,
22830,512329,USA,Power,1993,Sea Ray Boats,220 BOW RIDER,STERN,21,,8.0,,,FG,1,205.0,3150,Gasoline,,
22831,512421,USA,Power,1992,Sea Ray Boats,220 BOW RIDER,STERN,22,,8.0,,,FG,1,205.0,3050,Gasoline,,
22832,241902,USA,Power,2003,Sea Ray Boats,220 BOW RIDER ,STERN,23,,8.5,,,FG,1,260.0,4150,Gasoline,,
22833,241969,USA,Power,2002,Sea Ray Boats,220 BOW RIDER ,STERN,23,,8.5,,,FG,1,260.0,3950,Gasoline,,
22834,244530,USA,Power,2003,Sea Ray Boats,220 BOW RIDER ,STERN,23,,8.5,,,FG,1,260.0,4150,Gasoline,,
22835,244597,USA,Power,2002,Sea Ray Boats,220 BOW RIDER ,STERN,23,,8.5,,,FG,1,260.0,3950,Gasoline,,
22836,508953,USA,Power,2003,Sea Ray Boats,220 BOW RIDER ,STERN,23,,8.5,,,FG,1,260.0,4150,Gasoline,,
22837,509020,USA,Power,2002,Sea Ray Boats,220 BOW RIDER ,STERN,23,,8.5,,,FG,1,260.0,3950,Gasoline,,
22838,511581,USA,Power,2003,Sea Ray Boats,220 BOW RIDER ,STERN,23,,8.5,,,FG,1,260.0,4150,Gasoline,,
22839,511648,USA,Power,2002,Sea Ray Boats,220 BOW RIDER ,STERN,23,,8.5,,,FG,1,260.0,3950,Gasoline,,
22840,242503,USA,Power,1995,Sea Ray Boats,220 BR SGNTR SELECT,STERN,22,,8.5,,,FG,1,235.0,4000,Gasoline,,
22841,242559,USA,Power,1994,Sea Ray Boats,220 BR SGNTR SELECT,STERN,22,,8.166666667000001,,,FG,1,230.0,4000,Gasoline,,
22842,245131,USA,Power,1995,Sea Ray Boats,220 BR SGNTR SELECT,STERN,22,,8.5,,,FG,1,235.0,4000,Gasoline,,
22843,245187,USA,Power,1994,Sea Ray Boats,220 BR SGNTR SELECT,STERN,22,,8.166666667000001,,,FG,1,230.0,4000,Gasoline,,
22844,509554,USA,Power,1995,Sea Ray Boats,220 BR SGNTR SELECT,STERN,22,,8.5,,,FG,1,235.0,4000,Gasoline,,
22845,509610,USA,Power,1994,Sea Ray Boats,220 BR SGNTR SELECT,STERN,22,,8.166666667000001,,,FG,1,230.0,4000,Gasoline,,
22846,512182,USA,Power,1995,Sea Ray Boats,220 BR SGNTR SELECT,STERN,22,,8.5,,,FG,1,235.0,4000,Gasoline,,
22847,512238,USA,Power,1994,Sea Ray Boats,220 BR SGNTR SELECT,STERN,22,,8.166666667000001,,,FG,1,230.0,4000,Gasoline,,
22848,242826,USA,Power,1991,Sea Ray Boats,220 CUDDY CABIN,STERN,22,,8.5,,,FG,1,205.0,3500,Gasoline,,
22849,242901,USA,Power,1990,Sea Ray Boats,220 CUDDY CABIN,STERN,22,,8.5,,,FG,1,175.0,3500,Gasoline,,
22850,242960,USA,Power,1989,Sea Ray Boats,220 CUDDY CABIN,STERN,22,,8.5,,,FG,1,175.0,3500,Gasoline,,
22851,245454,USA,Power,1991,Sea Ray Boats,220 CUDDY CABIN,STERN,22,,8.5,,,FG,1,205.0,3500,Gasoline,,
22852,245529,USA,Power,1990,Sea Ray Boats,220 CUDDY CABIN,STERN,22,,8.5,,,FG,1,175.0,3500,Gasoline,,
22853,245588,USA,Power,1989,Sea Ray Boats,220 CUDDY CABIN,STERN,22,,8.5,,,FG,1,175.0,3500,Gasoline,,
22854,509877,USA,Power,1991,Sea Ray Boats,220 CUDDY CABIN,STERN,22,,8.5,,,FG,1,205.0,3500,Gasoline,,
22855,509952,USA,Power,1990,Sea Ray Boats,220 CUDDY CABIN,STERN,22,,8.5,,,FG,1,175.0,3500,Gasoline,,
22856,510011,USA,Power,1989,Sea Ray Boats,220 CUDDY CABIN,STERN,22,,8.5,,,FG,1,175.0,3500,Gasoline,,
