,boat_id,boat_type,year,Boat_Make,model,model_type,length_overall,yield_length,beam,draft,height,hull,engine,hp,weight,fuel_type,boat_image,active,Country
196,4507,Power,1993,Albin Marine,27 SPORT,INBD,27,,9.666666667000001,,,FG,1,180.0,6950,Diesel,,,Sweden
197,4508,Power,1993,Albin Marine,32 SEDAN,INBD,32,,12.25,,,FG,2,210.0,13500,Diesel,,,Sweden
198,4509,Power,1993,Albin Marine,32 SEDAN,INBD,32,,12.25,,,FG,1,300.0,13500,Diesel,,,Sweden
199,4510,Power,1993,Albin Marine,32 SEDAN,INBD,32,,12.25,,,FG,2,250.0,13500,Gasoline,,,Sweden
200,4511,Power,1993,Albin Marine,32 SPORTFISHER,INBD,32,,12.25,,,FG,1,300.0,13500,Diesel,,,Sweden
201,4512,Power,1993,Albin Marine,32 SPORTFISHER,INBD,32,,12.25,,,FG,2,210.0,13500,Diesel,,,Sweden
202,4513,Power,1993,Albin Marine,34 CHARTER,INBD,34,,13.16666667,,,FG,2,160.0,13500,Diesel,,,Sweden
203,4514,Power,1993,Albin Marine,36 MOTORYACHT,INBD,36,,13.16666667,,,FG,2,210.0,18500,Diesel,,,Sweden
204,4515,Power,1993,Albin Marine,36 TRAWLER,INBD,36,,13.16666667,,,FG,1,210.0,18500,Diesel,,,Sweden
205,4516,Power,1993,Albin Marine,37 PALM BEACH,INBD,37,,12.75,,,FG,2,210.0,16000,Diesel,,,Sweden
206,4517,Power,1993,Albin Marine,37 PALM BEACH SD,INBD,37,,12.75,,,FG,2,210.0,16000,Diesel,,,Sweden
207,4518,Power,1993,Albin Marine,40 MOTORYACHT,INBD,40,,13.16666667,,,FG,2,210.0,23900,Diesel,,,Sweden
208,4519,Power,1993,Albin Marine,40 TRAWLER,INBD,40,,13.16666667,,,FG,1,210.0,23900,Diesel,,,Sweden
209,4520,Power,1993,Albin Marine,40 TRAWLER,INBD,40,,13.16666667,,,FG,2,210.0,23900,Diesel,,,Sweden
210,4521,Power,1993,Albin Marine,40 TRAWLER SD,INBD,40,,13.16666667,,,FG,2,210.0,23900,Diesel,,,Sweden
211,4522,Power,1993,Albin Marine,43 TRAWLER,INBD,43,,14.5,,,FG,1,210.0,30000,Diesel,,,Sweden
212,4523,Power,1993,Albin Marine,43 TRAWLER,INBD,43,,14.5,,,FG,2,210.0,30000,Diesel,,,Sweden
213,4524,Power,1993,Albin Marine,43 TRAWLER SD,INBD,43,,14.5,,,FG,2,210.0,30000,Diesel,,,Sweden
214,4525,Power,1993,Albin Marine,44 MOTORYACHT,INBD,44,,14.33333333,,,FG,2,375.0,30000,Diesel,,,Sweden
215,4526,Power,1993,Albin Marine,48 NORTH SEA,INBD,48,,14.0,,,FG,2,307.0,31000,Diesel,,,Sweden
216,4527,Power,1993,Albin Marine,49 COCKPIT TRAWLER,INBD,49,,15.08333333,,,FG,2,250.0,39050,Diesel,,,Sweden
217,4528,Power,1993,Albin Marine,49 TRI-CABIN,INBD,49,,15.08333333,,,FG,2,210.0,39050,Diesel,,,Sweden
218,4529,Power,1992,Albin Marine,GETAWAY 24,INBD,24,,8.5,,,FG,1,240.0,5200,Gasoline,,,Sweden
219,4530,Power,1992,Albin Marine,GETAWAY 24,INBD,24,,8.5,,,FG,1,150.0,5200,Diesel,,,Sweden
220,4531,Power,1992,Albin Marine,EXPRESS 27,INBD,27,,9.666666667000001,,,FG,1,210.0,6850,Diesel,,,Sweden
221,4532,Power,1992,Albin Marine,FAMILY CRUISER 27,INBD,27,,9.666666667000001,,,FG,1,78.0,6500,Diesel,,,Sweden
222,4533,Power,1992,Albin Marine,SPORT CRUISER 27,INBD,27,,9.666666667000001,,,FG,1,160.0,6750,Diesel,,,Sweden
223,4534,Power,1992,Albin Marine,SPORTFISHER 32,INBD,32,,12.25,,,FG,2,300.0,16500,Diesel,,,Sweden
224,4535,Power,1992,Albin Marine,SPORTFISHER 32,INBD,32,,12.25,,,FG,1,300.0,13500,Diesel,,,Sweden
225,4536,Power,1992,Albin Marine,CHARTER LAYOUT,INBD,34,,11.5,,,FG,2,160.0,13775,Diesel,,,Sweden
226,4537,Power,1992,Albin Marine,FAMILY CRUISER 34,INBD,34,,11.5,,,FG,1,300.0,14000,Diesel,,,Sweden
227,4538,Power,1992,Albin Marine,MOTOR YACHT 34,INBD,34,,11.5,,,FG,2,160.0,15000,Diesel,,,Sweden
228,4539,Power,1992,Albin Marine,MOTOR YACHT 36,INBD,36,,12.75,,,FG,2,135.0,16000,Diesel,,,Sweden
229,4540,Power,1992,Albin Marine,TRAWLER 36,INBD,36,,13.16666667,,,FG,1,135.0,18500,Diesel,,,Sweden
230,4541,Power,1992,Albin Marine,TRAWLER 40,INBD,40,,13.16666667,,,FG,1,135.0,23500,Diesel,,,Sweden
231,4542,Power,1992,Albin Marine,TRAWLER 40,INBD,40,,13.16666667,,,FG,2,135.0,23900,Diesel,,,Sweden
232,4543,Power,1992,Albin Marine,TRAWLER 43,INBD,43,,14.5,,,FG,1,210.0,30000,Diesel,,,Sweden
233,4544,Power,1992,Albin Marine,TRAWLER 43,INBD,43,,14.5,,,FG,2,135.0,30000,Diesel,,,Sweden
234,4545,Power,1992,Albin Marine,TRAWLER SUNDECK 43,INBD,43,,14.5,,,FG,2,210.0,31000,Diesel,,,Sweden
235,4546,Power,1992,Albin Marine,TRAWLER COCKPIT 49,INBD,49,,14.5,,,FG,2,250.0,38500,Diesel,,,Sweden
236,4547,Power,1991,Albin Marine,FAMILY CRUISER 27,INBD,27,,9.666666667000001,,,FG,1,78.0,6750,Diesel,,,Sweden
237,4548,Power,1991,Albin Marine,SPORT CRUISER 27,INBD,27,,9.666666667000001,,,FG,1,78.0,6750,Diesel,,,Sweden
238,4549,Power,1991,Albin Marine,SPORTFISHER 32,INBD,32,,12.25,,,FG,2,210.0,13500,Diesel,,,Sweden
239,4550,Power,1991,Albin Marine,SPORTFISHER 32,INBD,32,,12.25,,,FG,1,250.0,12500,Diesel,,,Sweden
240,4551,Power,1991,Albin Marine,MOTOR YACHT 34,INBD,34,,11.5,,,FG,1,250.0,15000,Diesel,,,Sweden
241,4552,Power,1991,Albin Marine,MOTOR YACHT 34,INBD,34,,11.5,,,FG,2,160.0,15000,Diesel,,,Sweden
242,4553,Power,1991,Albin Marine,TRAWLER 36,INBD,36,,13.16666667,,,FG,1,135.0,18500,Diesel,,,Sweden
243,4554,Power,1991,Albin Marine,PALM BEACH 37 SUNDECK/MY,INBD,37,,12.75,,,FG,2,210.0,16000,Diesel,,,Sweden
244,4555,Power,1991,Albin Marine,PALM BEACH 37/MY,INBD,37,,12.75,,,FG,2,210.0,16000,Diesel,,,Sweden
245,4556,Power,1991,Albin Marine,TRAWLER 40 STANDARD,INBD,40,,13.66666667,,,FG,2,135.0,26000,Diesel,,,Sweden
246,4557,Power,1991,Albin Marine,TRAWLER 40 STANDARD,INBD,40,,13.66666667,,,FG,1,210.0,26000,Diesel,,,Sweden
247,4558,Power,1991,Albin Marine,TRAWLER 40 SUNDECK,INBD,40,,13.66666667,,,FG,2,135.0,26000,Diesel,,,Sweden
248,4559,Power,1991,Albin Marine,TRAWLER 43 STANDARD,INBD,43,,14.5,,,FG,2,135.0,30000,Diesel,,,Sweden
249,4560,Power,1991,Albin Marine,TRAWLER 43 STANDARD,INBD,43,,14.5,,,FG,1,210.0,30000,Diesel,,,Sweden
250,4561,Power,1991,Albin Marine,TRAWLER 43 SUNDECK,INBD,43,,14.5,,,FG,2,135.0,30000,Diesel,,,Sweden
251,4562,Power,1991,Albin Marine,NORTH SEA CUTTER 48,INBD,48,,14.5,,,FG,2,307.0,30000,Diesel,,,Sweden
252,4563,Power,1991,Albin Marine,TRAWLER 49 COCKPIT,INBD,49,,15.08333333,,,FG,2,250.0,39050,Diesel,,,Sweden
253,4564,Power,1991,Albin Marine,TRI-CABIN 49,INBD,49,,15.08333333,,,FG,2,210.0,39050,Diesel,,,Sweden
254,4565,Power,1990,Albin Marine,FAMILY CRUISER 27,INBD,27,,9.666666667000001,,,FG,1,78.0,6500,Diesel,,,Sweden
255,4566,Power,1990,Albin Marine,SPORT CRUISER 27,INBD,27,,9.666666667000001,,,FG,1,78.0,6750,Diesel,,,Sweden
256,4567,Power,1990,Albin Marine,SPORTFISHER 32,INBD,32,,12.25,,,FG,1,250.0,13500,Diesel,,,Sweden
257,4568,Power,1990,Albin Marine,FAMILY CRUISER 34,INBD,34,,11.5,,,FG,1,250.0,11500,Diesel,,,Sweden
258,4569,Power,1990,Albin Marine,FAMILY CRUISER 34,INBD,34,,11.5,,,FG,2,160.0,12500,Diesel,,,Sweden
259,4570,Power,1990,Albin Marine,MOTOR YACHT 34,INBD,34,,11.5,,,FG,2,160.0,16500,Diesel,,,Sweden
260,4571,Power,1990,Albin Marine,TRAWLER 36,INBD,36,,13.16666667,,,FG,1,210.0,18500,Diesel,,,Sweden
261,4572,Power,1990,Albin Marine,PALM BEACH 37 SUNDECK/MY,INBD,37,,12.75,,,FG,2,135.0,16000,Diesel,,,Sweden
262,4573,Power,1990,Albin Marine,PALM BEACH 37/MY,INBD,37,,12.75,,,FG,2,135.0,16000,Diesel,,,Sweden
263,4574,Power,1990,Albin Marine,TRAWLER 40,INBD,40,,13.16666667,,,FG,2,210.0,23500,Diesel,,,Sweden
264,4575,Power,1990,Albin Marine,TRAWLER 40 SUNDECK,INBD,40,,13.16666667,,,FG,2,135.0,23500,Diesel,,,Sweden
265,4576,Power,1990,Albin Marine,TRAWLER 43,INBD,43,,14.5,,,FG,2,135.0,31000,Diesel,,,Sweden
266,4577,Power,1990,Albin Marine,TRAWLER 43 SUNDECK,INBD,43,,14.5,,,FG,2,135.0,31000,Diesel,,,Sweden
267,4578,Power,1990,Albin Marine,NORTH SEA CUTTER 48,INBD,48,,14.0,,,FG,2,307.0,31000,Diesel,,,Sweden
268,4579,Power,1990,Albin Marine,COCKPIT TRAWLER,INBD,49,,14.0,,,FG,2,250.0,31200,Diesel,,,Sweden
269,4580,Power,1990,Albin Marine,TRAWLER TRI-CABIN 49,INBD,49,,15.08333333,,,FG,2,225.0,39050,Diesel,,,Sweden
270,4581,Power,1989,Albin Marine,CONVERTIBLE 27,INBD,27,,9.666666667000001,,,FG,1,78.0,6700,Diesel,,,Sweden
271,4582,Power,1989,Albin Marine,FAMILY CRUISER 27,INBD,27,,9.666666667000001,,,FG,1,78.0,6500,Diesel,,,Sweden
272,4583,Power,1989,Albin Marine,SPORT CRUISER 27,INBD,27,,9.666666667000001,,,FG,1,78.0,6750,Diesel,,,Sweden
273,4584,Power,1989,Albin Marine,FAMILY CRUISER 34,INBD,34,,11.5,,,FG,2,160.0,12500,Diesel,,,Sweden
274,4585,Power,1989,Albin Marine,FAMILY CRUISER 34,INBD,34,,11.5,,,FG,1,160.0,11500,Diesel,,,Sweden
275,4586,Power,1989,Albin Marine,MOTOR YACHT 34,INBD,34,,11.5,,,FG,2,160.0,16500,Diesel,,,Sweden
276,4587,Power,1989,Albin Marine,TRAWLER 36,INBD,36,,13.16666667,,,FG,1,160.0,18500,Diesel,,,Sweden
277,4588,Power,1989,Albin Marine,PALM BEACH 37/MY,INBD,37,,12.75,,,FG,2,210.0,16000,Diesel,,,Sweden
278,4589,Power,1989,Albin Marine,PALM BEACH SUNDECK 37/MY,INBD,37,,12.75,,,FG,2,210.0,16000,Diesel,,,Sweden
279,4590,Power,1989,Albin Marine,TRAWLER 40,INBD,40,,13.16666667,,,FG,2,135.0,23600,Diesel,,,Sweden
280,4591,Power,1989,Albin Marine,TRAWLER 40,INBD,40,,13.16666667,,,FG,1,135.0,23500,Diesel,,,Sweden
281,4592,Power,1989,Albin Marine,TRAWLER 43,INBD,43,,14.5,,,FG,1,135.0,30000,Diesel,,,Sweden
282,4593,Power,1989,Albin Marine,TRAWLER 43,INBD,43,,14.5,,,FG,2,135.0,31000,Diesel,,,Sweden
283,4594,Power,1989,Albin Marine,TRAWLER 43 SUNDECK,INBD,43,,14.5,,,FG,2,135.0,30000,Diesel,,,Sweden
284,4595,Power,1989,Albin Marine,NORTH SEA CUTTER,INBD,48,,14.0,,,FG,2,300.0,30000,Diesel,,,Sweden
285,4596,Power,1989,Albin Marine,COCKPIT TRAWLER,INBD,49,,15.0,,,FG,2,300.0,39050,Diesel,,,Sweden
286,4597,Power,1989,Albin Marine,MOTOR YACHT 50,INBD,50,,15.0,,,FG,2,300.0,39500,Diesel,,,Sweden
287,4598,Power,1988,Albin Marine,FAMILY CRUISER 27,INBD,27,,9.666666667000001,,,FG,1,78.0,6500,Diesel,,,Sweden
288,4599,Power,1988,Albin Marine,SPORT CRUISER 27,INBD,27,,7.666666667,,,FG,1,78.0,6750,Diesel,,,Sweden
289,4600,Power,1988,Albin Marine,SPORT CRUISER CONV 27,INBD,27,,9.666666667000001,,,FG,1,78.0,6700,Diesel,,,Sweden
290,4601,Power,1988,Albin Marine,FAMILY CRUISER 34,INBD,34,,11.5,,,FG,2,160.0,11500,Diesel,,,Sweden
291,4602,Power,1988,Albin Marine,FAMILY CRUISER 34,INBD,34,,11.5,,,FG,1,160.0,12500,Diesel,,,Sweden
292,4603,Power,1988,Albin Marine,FAMILY MOTOR YACHT 34,INBD,34,,11.5,,,FG,1,160.0,16500,Diesel,,,Sweden
293,4604,Power,1988,Albin Marine,MOTOR YACHT 34,INBD,34,,11.5,,,FG,2,160.0,16700,Diesel,,,Sweden
294,4605,Power,1988,Albin Marine,SUNDECK 34,INBD,34,,11.5,,,FG,1,160.0,15500,Diesel,,,Sweden
295,4606,Power,1988,Albin Marine,SUNDECK 34,INBD,34,,11.5,,,FG,2,160.0,16500,Diesel,,,Sweden
296,4607,Power,1988,Albin Marine,TRAWLER 36,INBD,36,,13.16666667,,,FG,1,135.0,18500,Diesel,,,Sweden
297,4608,Power,1988,Albin Marine,PALM BEACH 37/MY,INBD,37,,12.75,,,FG,2,210.0,16000,Diesel,,,Sweden
298,4609,Power,1988,Albin Marine,PALM BEACH SUNDECK 37/MY,INBD,37,,12.75,,,FG,2,210.0,16000,Diesel,,,Sweden
299,4610,Power,1988,Albin Marine,TRAWLER 40/FT,INBD,40,,13.16666667,,,FG,2,135.0,23500,Diesel,,,Sweden
300,4611,Power,1988,Albin Marine,TRAWLER 40/FT,INBD,40,,13.16666667,,,FG,1,135.0,22000,Diesel,,,Sweden
301,4612,Power,1988,Albin Marine,TRAWLER SUNDECK 40/TS,INBD,40,,13.16666667,,,FG,1,135.0,22000,Diesel,,,Sweden
302,4613,Power,1988,Albin Marine,TRAWLER SUNDECK 40/TS,INBD,40,,14.5,,,FG,2,135.0,30000,Diesel,,,Sweden
303,4614,Power,1988,Albin Marine,TRAWLER 43/FT,INBD,43,,14.5,,,FG,2,135.0,30000,Diesel,,,Sweden
304,4615,Power,1988,Albin Marine,TRAWLER SUNDECK 43/TS,INBD,43,,14.5,,,FG,2,135.0,30000,Diesel,,,Sweden
305,4616,Power,1988,Albin Marine,TRAWLER 49,INBD,49,,15.08333333,,,FG,2,300.0,39050,Diesel,,,Sweden
306,4617,Power,1987,Albin Marine,27 FAMILY CRUISER,INBD,27,,9.666666667000001,,,FG,1,78.0,6500,Diesel,,,Sweden
307,4618,Power,1987,Albin Marine,27 SPORT CRUISER,INBD,27,,9.666666667000001,,,FG,1,78.0,6750,Diesel,,,Sweden
308,4619,Power,1987,Albin Marine,CRUISER 34,INBD,34,,11.5,,,FG,1,160.0,11500,Diesel,,,Sweden
309,4620,Power,1987,Albin Marine,CRUISER 34,INBD,34,,11.5,,,FG,2,160.0,11500,Diesel,,,Sweden
310,4621,Power,1987,Albin Marine,FAMILY MOTOR YACHT 34,INBD,34,,11.5,,,FG,2,160.0,16500,Diesel,,,Sweden
311,4622,Power,1987,Albin Marine,FAMILY MOTOR YACHT 34,INBD,34,,11.5,,,FG,1,160.0,11500,Diesel,,,Sweden
312,4623,Power,1987,Albin Marine,SPORT CONVERTIBLE 34,INBD,34,,11.5,,,FG,2,160.0,11500,Diesel,,,Sweden
313,4624,Power,1987,Albin Marine,SPORT CONVERTIBLE 34,INBD,34,,11.5,,,FG,1,160.0,11500,Diesel,,,Sweden
314,4625,Power,1987,Albin Marine,ALBIN 36/FT,INBD,36,,13.16666667,,,FG,1,135.0,18500,Diesel,,,Sweden
315,4626,Power,1987,Albin Marine,PALM BEACH 37/MY,INBD,37,,12.75,,,FG,2,210.0,16000,Diesel,,,Sweden
316,4627,Power,1987,Albin Marine,PALM BEACH 37/SM,INBD,37,,12.75,,,FG,2,210.0,16000,Diesel,,,Sweden
317,4628,Power,1987,Albin Marine,ALBIN 40/FT,INBD,40,,13.66666667,,,FG,1,135.0,26000,Diesel,,,Sweden
318,4629,Power,1987,Albin Marine,ALBIN 43/FT,INBD,43,,14.5,,,FG,2,135.0,30000,Diesel,,,Sweden
319,4630,Power,1987,Albin Marine,ALBIN 43/TS,INBD,43,,14.5,,,FG,2,135.0,30000,Diesel,,,Sweden
320,4631,Power,1987,Albin Marine,PALM BEACH 48/MY,INBD,48,,14.0,,,FG,2,307.0,31000,Diesel,,,Sweden
321,4632,Power,1987,Albin Marine,ALBIN 49/FT,INBD,49,,15.08333333,,,FG,2,225.0,39050,Diesel,,,Sweden
322,4633,Power,1986,Albin Marine,27 FAMILY CRUISER,INBD,27,,9.666666667000001,,,FG,1,78.0,6500,Diesel,,,Sweden
323,4634,Power,1986,Albin Marine,27 SPORT CRUISER,INBD,27,,9.666666667000001,,,FG,1,78.0,6600,Diesel,,,Sweden
324,4635,Power,1986,Albin Marine,CRUISER 34,INBD,34,,11.5,,,FG,1,160.0,11500,Diesel,,,Sweden
325,4636,Power,1986,Albin Marine,ALBIN 36/FT,INBD,36,,13.16666667,,,FG,1,135.0,18500,Diesel,,,Sweden
326,4637,Power,1986,Albin Marine,PALM BEACH 37/MY,INBD,37,,12.75,,,FG,2,210.0,16000,Diesel,,,Sweden
327,4638,Power,1986,Albin Marine,PALM BEACH 37/SM,INBD,37,,12.75,,,FG,2,210.0,16000,Diesel,,,Sweden
328,4639,Power,1986,Albin Marine,ALBIN 40/FT,INBD,40,,13.66666667,,,FG,1,135.0,26000,Diesel,,,Sweden
329,4640,Power,1986,Albin Marine,ALBIN 40/TS,INBD,40,,13.66666667,,,FG,1,135.0,26000,Diesel,,,Sweden
330,4641,Power,1986,Albin Marine,ALBIN 43/FT,INBD,43,,14.5,,,FG,2,135.0,30000,Diesel,,,Sweden
331,4642,Power,1986,Albin Marine,ALBIN 43/TS,INBD,43,,14.5,,,FG,2,135.0,30000,Diesel,,,Sweden
332,4643,Power,1986,Albin Marine,PALM BEACH 48/MY,INBD,48,,14.0,,,FG,2,307.0,31000,Diesel,,,Sweden
333,4644,Power,1986,Albin Marine,ALBIN 49/FT,INBD,49,,15.08333333,,,FG,2,225.0,39050,Diesel,,,Sweden
334,4645,Power,1985,Albin Marine,ALBIN 27 FAMILY CRUISER,INBD,27,,9.666666667000001,,,FG,1,78.0,6500,Diesel,,,Sweden
335,4646,Power,1985,Albin Marine,ALBIN 36/FT,INBD,36,,12.0,,,FG,1,135.0,18500,Diesel,,,Sweden
336,4647,Power,1985,Albin Marine,PALM BEACH 37/FT,INBD,37,,12.75,,,FG,2,210.0,16000,Diesel,,,Sweden
337,4648,Power,1985,Albin Marine,ALBIN 40/TR,INBD,40,,13.66666667,,,FG,1,135.0,26000,Diesel,,,Sweden
338,4649,Power,1985,Albin Marine,ALBIN 43/FT,INBD,43,,14.5,,,FG,2,135.0,30000,Diesel,,,Sweden
339,4650,Power,1985,Albin Marine,ALBIN 49/FT,INBD,49,,15.08333333,,,FG,2,225.0,39050,Diesel,,,Sweden
340,4651,Power,1984,Albin Marine,ALBIN 27 FAMILY CRUISER,INBD,27,,9.666666667000001,,,FG,1,78.0,6500,Diesel,,,Sweden
341,4652,Power,1984,Albin Marine,ALBIN 36/FT,INBD,36,,13.16666667,,,FG,1,120.0,18500,Diesel,,,Sweden
342,4653,Power,1984,Albin Marine,ALBIN 40/FT,INBD,40,,13.66666667,,,FG,2,120.0,26000,Diesel,,,Sweden
343,4654,Power,1984,Albin Marine,ALBIN 43/FT,INBD,43,,14.5,,,FG,2,120.0,30000,Diesel,,,Sweden
344,4655,Power,1984,Albin Marine,ALBIN 49/FT,INBD,49,,15.08333333,,,FG,2,120.0,39050,Diesel,,,Sweden
345,4656,Power,1983,Albin Marine,ALBIN 27,INBD,27,,9.666666667000001,,,FG,1,61.0,6500,Diesel,,,Sweden
346,4657,Power,1983,Albin Marine,ALBIN 36/FT,INBD,36,,13.16666667,,,FG,1,120.0,18500,Diesel,,,Sweden
347,4658,Power,1983,Albin Marine,ALBIN 40/FT,INBD,40,,13.66666667,,,FG,1,120.0,26000,Diesel,,,Sweden
348,4659,Power,1983,Albin Marine,ALBIN 43/FT,INBD,43,,14.5,,,FG,2,120.0,30000,Diesel,,,Sweden
349,4660,Power,1983,Albin Marine,ALBIN 49/FT,INBD,49,,15.08333333,,,FG,2,120.0,39050,Diesel,,,Sweden
350,4661,Power,1982,Albin Marine,ALBIN 27,INBD,27,,9.666666667000001,,,FG,1,61.0,6500,Diesel,,,Sweden
351,4662,Power,1982,Albin Marine,ALBIN 36/FT,INBD,36,,13.16666667,,,FG,1,120.0,18500,Diesel,,,Sweden
352,4663,Power,1982,Albin Marine,ALBIN 40/FT,INBD,40,,13.66666667,,,FG,2,120.0,26000,Diesel,,,Sweden
353,4664,Power,1982,Albin Marine,ALBIN 43/FT,INBD,43,,14.5,,,FG,2,120.0,30000,Diesel,,,Sweden
354,4665,Power,1982,Albin Marine,ALBIN 49/FT,INBD,49,,15.08333333,,,FG,2,120.0,39050,Diesel,,,Sweden
355,4666,Power,1981,Albin Marine,ALBIN 36/FT,INBD,36,,13.16666667,,,FG,1,120.0,18500,Diesel,,,Sweden
356,4667,Power,1981,Albin Marine,ALBIN 40/FT,INBD,40,,13.66666667,,,FG,1,120.0,26000,Diesel,,,Sweden
357,4668,Power,1981,Albin Marine,ALBIN 43/FT,INBD,43,,14.5,,,FG,2,120.0,30000,Diesel,,,Sweden
358,4669,Power,1981,Albin Marine,ALBIN 49/FT,INBD,49,,15.08333333,,,FG,2,120.0,39050,Diesel,,,Sweden
359,4670,Power,1980,Albin Marine,ALBIN 23,INBD,23,,7.916666667,,,FG,1,35.0,1750,Diesel,,,Sweden
360,4671,Power,1980,Albin Marine,ALBIN 33/FT,INBD,33,,11.5,,,FG,1,120.0,16000,Diesel,,,Sweden
361,4672,Power,1980,Albin Marine,ALBIN 36/FT,INBD,36,,13.16666667,,,FG,2,120.0,19500,Diesel,,,Sweden
362,4673,Power,1980,Albin Marine,ALBIN 36/FT,INBD,36,,13.16666667,,,FG,1,120.0,18500,Diesel,,,Sweden
363,4674,Power,1980,Albin Marine,ALBIN 40/FT,INBD,40,,14.5,,,FG,2,120.0,30000,Diesel,,,Sweden
364,4675,Power,1980,Albin Marine,ALBIN 43/FT,INBD,43,,14.5,,,FG,2,120.0,30000,Diesel,,,Sweden
365,4676,Power,1980,Albin Marine,ALBIN 49/FT,INBD,49,,5.083333333,,,FG,2,120.0,39050,Diesel,,,Sweden
366,4677,Power,1979,Albin Marine,ALBIN 23,INBD,23,,7.916666667,,,FG,1,35.0,1750,Diesel,,,Sweden
367,4678,Power,1979,Albin Marine,ALBIN 33/FT,INBD,33,,11.41666667,,,FG,1,120.0,17000,Diesel,,,Sweden
368,4679,Power,1979,Albin Marine,ALBIN 36/FT,INBD,36,,13.16666667,,,FG,1,120.0,18500,Diesel,,,Sweden
369,4680,Power,1979,Albin Marine,ALBIN 36/FT,INBD,36,,13.16666667,,,FG,2,120.0,18500,Diesel,,,Sweden
370,4681,Power,1979,Albin Marine,ALBIN 43/FT,INBD,43,,14.5,,,FG,1,120.0,30000,Diesel,,,Sweden
371,4682,Power,1979,Albin Marine,ALBIN 43/FT,INBD,43,,14.5,,,FG,2,120.0,30000,Diesel,,,Sweden
372,4683,Power,1979,Albin Marine,ALBIN 49/FT,INBD,49,,15.08333333,,,FG,2,120.0,39050,Diesel,,,Sweden
373,4684,Power,1978,Albin Marine,ALBIN 25,INBD,25,,8.5,,,FG,1,36.0,3900,Diesel,,,Sweden
374,4685,Power,1978,Albin Marine,ALBIN 30,INBD,30,,10.41666667,,,FG,1,130.0,8400,Diesel,,,Sweden
375,4686,Power,1977,Albin Marine,ALBIN 25,INBD,25,,8.5,,,FG,1,36.0,3900,Diesel,,,Sweden
376,4687,Power,1977,Albin Marine,ALBIN,INBD,30,,10.41666667,,,FG,1,130.0,8400,Diesel,,,Sweden
377,4688,Power,1976,Albin Marine,25 U MTR,INBD,25,,8.5,,,FG,1,36.0,3900,Diesel,,,Sweden
378,17874,Power,2009,Angler Boat Corp,173 BAY ,OUTBD,17,,7.416666667,,,FG,1,90.0,1200,Gasoline,,,USA
379,17875,Power,2009,Angler Boat Corp,173F ,OUTBD,17,,7.416666667,,,FG,1,90.0,1200,Gasoline,,,USA
380,17876,Power,2009,Angler Boat Corp,180 DUAL CONSOLE ,OUTBD,18,,7.666666667,,,FG,1,115.0,1750,Gasoline,,,USA
381,17877,Power,2009,Angler Boat Corp,180F CENTER CONSOLE ,OUTBD,18,,7.666666667,,,FG,1,115.0,1600,Gasoline,,,USA
382,17878,Power,2009,Angler Boat Corp,2000 GRANDE BAY ,OUTBD,20,,8.083333332999999,,,FG,1,150.0,2000,Gasoline,,,USA
383,17879,Power,2009,Angler Boat Corp,204 WALK AROUND ,OUTBD,20,,8.0,,,FG,1,150.0,2500,Gasoline,,,USA
384,17880,Power,2009,Angler Boat Corp,204FX ,OUTBD,20,,8.0,,,FG,1,150.0,2100,Gasoline,,,USA
385,17881,Power,2009,Angler Boat Corp,22 PANGA ,OUTBD,22,,7.583333333,,,FG,1,200.0,2000,Gasoline,,,USA
386,17882,Power,2009,Angler Boat Corp,220 WALK AROUND ,OUTBD,22,,8.5,,,FG,1,225.0,2700,Gasoline,,,USA
387,17883,Power,2009,Angler Boat Corp,2200 GRANDE BAY/CC ,OUTBD,22,,8.5,,,FG,1,200.0,2500,Gasoline,,,USA
388,17884,Power,2009,Angler Boat Corp,220FX CENTER CONSOLE ,OUTBD,22,,8.5,,,FG,1,200.0,2400,Gasoline,,,USA
389,17885,Power,2009,Angler Boat Corp,220VFX CENTER CONSOLE ,OUTBD,22,,8.5,,,FG,1,200.0,3000,Gasoline,,,USA
390,17886,Power,2009,Angler Boat Corp,26 PANGA,STERN,26,,7.583333333,,,FG,1,150.0,2350,Diesel,,,USA
391,17887,Power,2009,Angler Boat Corp,26 PANGA ,OUTBD,26,,7.583333333,,,FG,1,200.0,2250,Gasoline,,,USA
392,17888,Power,2009,Angler Boat Corp,26 PANGA ,OUTBD,26,,7.583333333,,,FG,2,90.0,2350,Gasoline,,,USA
393,17889,Power,2009,Angler Boat Corp,2600 CENTER CONSOLE ,OUTBD,26,,8.75,,,FG,2,150.0,5300,Gasoline,,,USA
394,17890,Power,2009,Angler Boat Corp,2700 CENTER CONSOLE ,OUTBD,28,,9.5,,,FG,2,200.0,5300,Gasoline,,,USA
395,17891,Power,2009,Angler Boat Corp,2800 CENTER CONSOLE ,OUTBD,28,,10.0,,,FG,2,250.0,5500,Gasoline,,,USA
396,17892,Power,2009,Angler Boat Corp,2800 CUDDY ,OUTBD,28,,10.0,,,FG,2,250.0,5500,Gasoline,,,USA
397,17893,Power,2009,Angler Boat Corp,2900 CENTER CONSOLE ,OUTBD,30,,10.0,,,FG,2,250.0,5500,Gasoline,,,USA
398,17894,Power,2008,Angler Boat Corp,173 BAY ,OUTBD,17,,7.416666667,,,FG,1,90.0,1200,Gasoline,,,USA
399,17895,Power,2008,Angler Boat Corp,173F ,OUTBD,17,,7.416666667,,,FG,1,90.0,1200,Gasoline,,,USA
